country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/10/2021,8,31,-6,-25,-29,5
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/11/2021,2,26,-7,-29,-55,10
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/12/2021,5,31,-12,-33,-21,5
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/13/2021,4,33,-15,-31,-21,5
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/14/2021,-2,24,-18,-31,-13,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/15/2021,6,33,-13,-30,-5,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/16/2021,11,39,-10,-29,-24,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/17/2021,0,18,-2,-33,-57,10
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/18/2021,4,29,-11,-29,-20,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/19/2021,2,28,-14,-25,-20,6
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/20/2021,3,30,-12,-26,-18,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/21/2021,-6,20,-19,-28,-12,6
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/22/2021,5,30,-13,-26,-4,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/23/2021,8,33,-10,-25,-20,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/24/2021,6,28,-12,-31,-21,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/25/2021,5,30,-13,-23,-21,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/26/2021,9,34,-12,-17,-18,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/27/2021,5,29,-15,-21,-17,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/28/2021,1,26,-18,-19,-8,5
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/29/2021,8,29,-12,-20,-2,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/30/2021,9,27,-11,-24,-18,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,8/31/2021,9,28,-14,-21,-19,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/1/2021,14,41,-11,-14,-18,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/2/2021,14,38,-13,-19,-15,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/3/2021,14,41,-12,-14,-16,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/4/2021,17,42,-10,-8,-6,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/5/2021,15,38,-7,-19,-3,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/6/2021,20,43,-9,-17,-17,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/7/2021,21,42,-8,-13,-17,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/8/2021,16,41,-8,-11,-16,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/9/2021,8,28,-14,-10,-15,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/10/2021,21,48,-7,-8,-12,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/11/2021,18,40,-7,-2,-5,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/12/2021,17,40,-7,-13,-2,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/13/2021,18,38,-8,-12,-16,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/14/2021,22,44,-5,-10,-17,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/15/2021,13,35,-9,0,-18,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/16/2021,13,32,-13,-10,-17,3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/17/2021,23,44,-6,-5,-13,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/18/2021,23,45,-4,-2,-4,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/19/2021,22,42,-4,-8,-1,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/20/2021,20,40,-7,-8,-17,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/21/2021,19,39,-7,-5,-18,1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/22/2021,17,36,-8,-5,-15,2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/23/2021,23,42,-4,-7,-10,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/24/2021,21,42,-5,3,-10,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/25/2021,17,34,-8,-2,-1,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/26/2021,28,48,-1,2,4,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/27/2021,26,44,-4,-2,-12,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/28/2021,27,42,-4,9,-12,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/29/2021,23,43,-4,-1,-11,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,9/30/2021,26,44,-4,7,-8,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/1/2021,30,52,-7,0,-8,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/2/2021,33,58,-3,8,-1,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/3/2021,32,55,-3,3,1,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/4/2021,25,41,-10,-8,-11,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/5/2021,40,60,1,9,-12,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/6/2021,32,55,-1,18,-11,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/7/2021,33,55,-2,15,-8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/8/2021,31,52,-1,17,-8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/9/2021,32,51,0,25,-1,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/10/2021,30,53,1,18,1,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/11/2021,32,51,-1,10,-9,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/12/2021,34,51,0,16,-10,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/13/2021,29,50,-1,23,-9,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/14/2021,29,49,0,6,-6,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/15/2021,30,49,1,20,-7,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/16/2021,29,47,0,14,0,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/17/2021,36,56,6,18,4,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/18/2021,32,49,1,6,-8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/19/2021,27,43,-1,6,-12,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/20/2021,26,48,15,10,-49,4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/21/2021,30,51,3,8,-6,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/22/2021,24,44,0,4,-6,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/23/2021,30,47,5,13,3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/24/2021,33,50,8,15,5,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/25/2021,33,53,4,11,-8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/26/2021,37,54,4,12,-9,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/27/2021,32,51,11,16,-7,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/28/2021,33,51,11,15,-5,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/29/2021,26,48,3,17,-3,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/30/2021,31,51,9,24,7,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,10/31/2021,38,56,13,22,9,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/1/2021,40,62,7,4,-6,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/2/2021,40,61,4,17,-6,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/3/2021,38,60,8,18,-5,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/4/2021,40,59,7,11,-3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/5/2021,37,58,6,14,-3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/6/2021,35,52,8,14,3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/7/2021,44,61,14,21,4,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/8/2021,39,56,8,12,-7,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/9/2021,37,52,5,14,-8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/10/2021,35,54,11,20,-7,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/11/2021,40,51,15,21,-4,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/12/2021,37,47,10,21,-2,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/13/2021,30,40,5,13,5,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/14/2021,43,51,13,23,6,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/15/2021,33,42,6,7,-5,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/16/2021,34,43,3,13,-4,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/17/2021,36,47,7,18,-4,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/18/2021,39,51,6,19,-1,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/19/2021,36,48,10,17,-1,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/20/2021,36,46,15,13,6,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/21/2021,38,48,12,16,6,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/22/2021,36,46,7,12,-5,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/23/2021,38,46,8,20,-4,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/24/2021,23,34,3,12,-3,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/25/2021,40,51,12,16,-3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/26/2021,35,50,10,22,0,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/27/2021,38,49,13,27,9,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/28/2021,34,43,7,17,5,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/29/2021,33,40,2,10,-5,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,11/30/2021,41,50,8,17,-2,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/1/2021,45,62,11,17,-1,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/2/2021,46,65,16,17,1,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/3/2021,42,63,14,19,1,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/4/2021,43,61,16,14,9,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/5/2021,51,67,16,33,8,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/6/2021,42,59,11,21,-3,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/7/2021,45,61,15,20,-1,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/8/2021,38,55,7,17,1,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/9/2021,47,66,11,25,6,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/10/2021,43,64,9,24,6,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/11/2021,47,64,16,25,17,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/12/2021,53,64,13,27,18,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/13/2021,45,62,11,13,2,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/14/2021,47,63,13,24,2,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/15/2021,45,63,14,23,3,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/16/2021,46,62,12,21,5,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/17/2021,43,63,10,17,5,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/18/2021,45,61,22,24,14,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/19/2021,48,65,11,22,16,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/20/2021,41,59,10,17,-3,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/21/2021,47,64,10,26,-6,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/22/2021,48,70,16,26,-4,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/23/2021,41,63,10,25,-6,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/24/2021,48,79,18,22,-9,-4
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/25/2021,30,43,18,-2,-23,-1
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/26/2021,42,56,16,5,9,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/27/2021,36,54,12,2,-15,0
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/28/2021,45,61,18,10,-10,-3
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/29/2021,40,57,18,3,-9,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/30/2021,46,69,24,13,-8,-2
ID,Indonesia,Central Sulawesi,,,ID-ST,,ChIJPS2aZckJiC0RmWLbjP0zbkM,12/31/2021,60,97,45,11,-12,-6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/1/2021,-29,-12,0,-40,-66,19
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/2/2021,-22,-3,-12,-31,-34,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/3/2021,-17,1,-15,-23,-6,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/4/2021,-15,2,-12,-26,-22,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/5/2021,-21,-4,-19,-29,-23,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/6/2021,-12,6,-12,-28,-21,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/7/2021,-18,-2,-15,-33,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/8/2021,-16,4,-21,-33,-22,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/9/2021,-17,1,-23,-33,-14,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/10/2021,-18,-3,-21,-33,-7,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/11/2021,-16,-2,-17,-37,-24,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/12/2021,-19,-6,-21,-37,-26,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/13/2021,-20,-5,-24,-39,-28,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/14/2021,-24,-12,-24,-44,-32,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/15/2021,-30,-18,-35,-49,-34,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/16/2021,-32,-20,-41,-51,-28,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/17/2021,-32,-23,-38,-52,-20,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/18/2021,-30,-21,-33,-48,-34,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/19/2021,-26,-16,-29,-45,-34,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/20/2021,-27,-16,-30,-46,-32,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/21/2021,-25,-14,-25,-46,-32,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/22/2021,-30,-19,-35,-49,-32,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/23/2021,-25,-12,-33,-47,-22,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/24/2021,-31,-22,-36,-50,-16,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/25/2021,-23,-12,-26,-43,-30,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/26/2021,-25,-14,-27,-42,-30,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/27/2021,-27,-15,-32,-42,-30,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/28/2021,-24,-10,-26,-42,-29,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/29/2021,-26,-12,-34,-43,-29,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/30/2021,-25,-8,-37,-42,-21,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,1/31/2021,-24,-10,-32,-42,-12,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/1/2021,-21,-5,-26,-39,-29,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/2/2021,-23,-5,-28,-38,-30,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/3/2021,-25,-11,-33,-40,-30,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/4/2021,-23,-9,-28,-40,-31,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/5/2021,-22,-5,-32,-40,-30,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/6/2021,-21,-5,-32,-40,-23,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/7/2021,-22,-10,-32,-42,-16,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/8/2021,-21,-9,-28,-38,-30,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/9/2021,-20,-6,-26,-35,-29,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/10/2021,-18,-4,-25,-34,-28,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,2/11/2021,-17,-1,-20,-27,-28,4
